frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
276,9.2,2.727,2.762,bbox,1.22,0.679,2.92,0.431,4.0335,6.6342,0.4951,,0.5984,
277,9.233,2.716,2.736,bbox,1.22,0.679,2.92,0.431,4.0247,6.6242,,,,
278,9.267,2.726,2.727,bbox,1.22,0.679,2.954,0.431,4.0037,6.62,,,,
279,9.3,2.76,2.727,bbox,1.22,0.679,2.954,0.431,3.977,6.5986,0.7502,,0.6361,
280,9.333,2.788,2.727,bbox,1.22,0.679,2.954,0.431,3.9488,6.5867,,,,
281,9.367,2.817,2.76,bbox,1.22,0.717,2.984,0.431,3.9209,6.5872,,,,
282,9.4,2.866,2.788,bbox,1.22,0.717,2.984,0.431,3.9004,6.6008,0.7828,,0.6251,
283,9.433,2.902,2.817,bbox,1.22,0.773,2.984,0.431,3.8837,6.6214,,,,
284,9.467,2.953,2.866,bbox,1.22,0.773,2.984,0.431,3.8645,6.6471,,,,
285,9.5,3.012,2.902,bbox,1.22,0.811,2.984,0.431,3.8019,6.6795,0.8087,,0.5908,
286,9.533,3.041,2.953,bbox,1.22,0.811,2.984,0.479,3.7926,6.699,,,,
287,9.567,3.125,3.012,bbox,1.22,0.892,2.984,0.512,3.7751,6.723,,,,
288,9.6,3.142,3.041,bbox,1.22,0.892,2.984,0.512,3.7811,6.747,0.7145,,0.6101,
289,9.633,3.155,3.125,bbox,1.22,0.892,2.984,0.555,3.7776,6.7622,,,,
290,9.667,3.178,3.142,bbox,1.22,0.892,2.984,0.555,3.765,6.7589,,,,
291,9.7,3.17,3.155,bbox,1.22,0.892,2.984,0.591,3.7592,6.7675,0.8143,,0.6467,
292,9.733,3.156,3.156,bbox,1.22,0.929,2.984,0.591,3.7616,6.7596,,,,
293,9.767,3.133,3.156,bbox,1.22,0.929,2.984,0.591,3.7624,6.754,,,,
294,9.8,3.132,3.156,bbox,1.22,0.929,2.984,0.591,3.759,6.7564,0.8018,,0.6575,
295,9.833,3.143,3.143,bbox,1.22,0.929,2.984,0.591,3.7617,6.7556,,,,
296,9.867,3.129,3.133,bbox,1.22,0.929,2.984,0.591,3.7574,6.7555,,,,
297,9.9,3.129,3.132,bbox,1.22,0.929,2.984,0.591,3.7498,6.7415,0.7458,,0.6821,
298,9.933,3.113,3.129,bbox,1.22,0.929,2.984,0.591,3.7494,6.733,,,,
299,9.967,3.122,3.129,bbox,1.22,0.929,2.984,0.591,3.7494,6.7355,,,,
300,10.0,3.161,3.129,bbox,1.22,0.929,2.984,0.591,3.7501,6.721,0.8282,,0.5757,
301,10.033,3.168,3.129,bbox,1.22,0.929,2.984,0.591,3.7567,6.7059,,,,
302,10.067,3.136,3.136,bbox,1.22,0.929,3.022,0.591,3.7611,6.6846,,,,
303,10.1,3.118,3.136,bbox,1.22,0.929,3.022,0.591,3.7687,6.6661,0.8136,,0.618,
304,10.133,3.1,3.136,bbox,1.22,0.929,3.059,0.591,3.7723,6.6463,,,,
305,10.167,3.068,3.118,bbox,1.22,0.929,3.059,0.591,3.7743,6.6374,,,,
