frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m
351,7.02,3.369,3.8,pose,1.262,1.523,2.346,2.344
352,7.04,3.751,3.751,bbox,1.262,1.554,2.346,2.344
353,7.06,3.702,3.751,bbox,1.262,1.554,2.346,2.344
354,7.08,3.285,3.702,pose,1.262,1.554,2.346,2.344
355,7.1,3.641,3.641,bbox,1.262,1.554,2.346,2.344
356,7.12,3.66,3.66,bbox,1.262,1.554,2.346,2.344
357,7.14,3.303,3.641,pose,1.262,1.554,2.39,2.344
358,7.16,3.587,3.587,bbox,1.262,1.554,2.39,2.344
359,7.18,3.553,3.587,bbox,1.262,1.554,2.425,2.344
360,7.2,3.179,3.553,pose,1.262,1.554,2.425,2.344
361,7.22,3.565,3.553,bbox,1.262,1.554,2.5,2.344
362,7.24,3.573,3.565,bbox,1.262,1.554,2.55,2.344
363,7.26,3.108,3.553,pose,1.262,1.554,2.55,2.344
364,7.28,3.555,3.555,bbox,1.262,1.554,2.592,2.344
365,7.3,3.55,3.555,bbox,1.262,1.554,2.592,2.344
366,7.32,2.945,3.55,pose,1.262,1.554,2.592,2.344
367,7.34,3.54,3.54,bbox,1.262,1.554,2.624,2.344
368,7.36,3.513,3.54,bbox,1.262,1.554,2.624,2.344
369,7.38,2.712,3.513,pose,1.262,1.554,2.624,2.344
370,7.4,3.441,3.441,bbox,1.262,1.554,2.624,2.344
371,7.42,3.366,3.441,bbox,1.262,1.554,2.624,2.344
372,7.44,2.49,3.366,pose,1.262,1.554,2.624,2.344
373,7.46,3.165,3.165,bbox,1.302,1.554,2.624,2.344
374,7.48,3.101,3.165,bbox,1.349,1.554,2.668,2.344
375,7.5,2.368,3.101,pose,1.349,1.554,2.708,2.344
376,7.52,3.077,3.077,bbox,1.405,1.554,2.755,2.344
377,7.54,3.06,3.077,bbox,1.405,1.554,2.805,2.344
378,7.56,2.252,3.06,pose,1.405,1.554,2.805,2.344
379,7.58,3.046,3.046,bbox,1.405,1.554,2.805,2.344
380,7.6,3.022,3.046,bbox,1.405,1.554,2.838,2.344
381,7.62,2.221,3.022,pose,1.405,1.554,2.838,2.344
382,7.64,2.987,2.987,bbox,1.405,1.554,2.89,2.344
383,7.66,2.978,2.987,bbox,1.405,1.554,2.933,2.344
384,7.68,2.191,2.978,pose,1.405,1.554,2.933,2.344
385,7.7,2.965,2.965,bbox,1.405,1.554,2.977,2.344
386,7.72,2.965,2.965,bbox,1.405,1.554,2.977,2.344
387,7.74,2.179,2.965,pose,1.405,1.554,2.977,2.344
388,7.76,2.967,2.965,bbox,1.405,1.554,2.977,2.377
389,7.78,2.984,2.965,bbox,1.405,1.554,2.977,2.377
390,7.8,2.197,2.965,pose,1.405,1.554,2.977,2.377
391,7.82,3.022,2.967,bbox,1.405,1.593,2.977,2.377
392,7.84,3.092,2.984,bbox,1.405,1.593,2.977,2.377
393,7.86,2.355,2.984,pose,1.405,1.64,2.977,2.414
394,7.88,3.211,3.022,bbox,1.405,1.69,2.977,2.477
395,7.9,3.31,3.092,bbox,1.405,1.69,2.977,2.477
396,7.92,2.614,3.092,pose,1.405,1.69,2.977,2.541
397,7.94,3.478,3.211,bbox,1.405,1.725,2.977,2.593
398,7.96,3.561,3.31,bbox,1.405,1.725,2.977,2.635
399,7.98,2.844,3.31,pose,1.405,1.725,2.977,2.635
400,8.0,3.702,3.478,bbox,1.405,1.725,2.977,2.635
401,8.02,3.8,3.561,bbox,1.405,1.725,2.977,2.635
402,8.04,3.081,3.561,pose,1.405,1.725,2.977,2.635
403,8.06,3.755,3.702,bbox,1.405,1.725,2.977,2.635
404,8.08,3.698,3.702,bbox,1.405,1.725,2.977,2.635
