frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
1223,40.767,1.897,1.957,bbox,8.521,8.9,7.458,9.573,6.1538,7.922,,,,
1224,40.8,1.771,1.897,pose,8.521,8.948,7.458,9.573,6.1671,7.914,0.1138,0.5163,0.6383,0.7092
1225,40.833,1.819,1.819,bbox,8.521,8.989,7.458,9.573,6.1848,7.8985,,,,
1226,40.867,1.766,1.819,bbox,8.521,8.989,7.458,9.573,6.2075,7.8842,,,,
1227,40.9,1.714,1.771,bbox,8.521,9.02,7.458,9.607,6.2731,7.8599,0.0382,,0.6454,
1228,40.933,1.692,1.766,bbox,8.521,9.02,7.458,9.607,6.2939,7.8376,,,,
1229,40.967,1.675,1.714,bbox,8.521,9.109,7.458,9.646,6.307,7.8251,,,,
1230,41.0,1.651,1.692,bbox,8.521,9.109,7.458,9.646,6.3188,7.8017,,,,
1231,41.033,4.505,1.692,bbox,8.521,9.109,7.458,9.68,3.3964,7.7835,,,,
1232,41.067,4.447,1.692,bbox,8.521,9.109,7.458,9.68,3.4401,7.7742,,,,
1233,41.1,4.433,4.433,bbox,8.65,9.109,7.458,9.722,3.4477,7.7694,0.5826,,0.7177,
1234,41.133,4.399,4.433,bbox,8.65,9.109,7.458,9.722,3.4641,7.7711,,,,
1235,41.167,4.354,4.433,bbox,8.65,9.109,7.458,9.722,3.4931,7.7602,,,,
1236,41.2,4.302,4.399,bbox,8.65,9.109,7.458,9.722,3.5221,7.7387,,,,
1237,41.233,1.614,4.354,bbox,8.65,9.154,7.458,9.722,6.3703,7.7588,,,,
1238,41.267,1.603,4.302,bbox,8.65,9.154,7.458,9.722,6.3848,7.758,,,,
1239,41.3,4.282,4.282,bbox,8.65,9.184,7.458,9.722,3.5233,7.7531,0.4142,,0.7109,
1240,41.333,4.265,4.265,bbox,8.65,9.184,7.458,9.722,3.5387,7.7667,,,,
1241,41.367,4.246,4.246,bbox,8.65,9.184,7.458,9.722,3.5529,7.7653,,,,
1242,41.4,4.194,4.246,bbox,8.65,9.184,7.458,9.722,3.5809,7.7695,0.3913,,0.711,
1243,41.433,4.21,4.246,bbox,8.65,9.184,7.458,9.722,3.5801,7.7845,,,,
1244,41.467,4.186,4.21,bbox,8.65,9.241,7.458,9.722,3.5883,7.783,,,,
1245,41.5,4.142,4.194,bbox,8.65,9.241,7.458,9.722,3.6005,7.7993,0.3951,,0.687,
1246,41.533,4.152,4.186,bbox,8.65,9.241,7.458,9.722,3.6015,7.809,,,,
1247,41.567,4.135,4.152,bbox,8.65,9.241,7.458,9.722,3.5956,7.8281,,,,
1248,41.6,4.228,4.152,bbox,8.65,9.241,7.458,9.722,3.5896,7.8367,0.1521,,-0.7362,
1249,41.633,4.217,4.152,bbox,8.65,9.241,7.503,9.722,3.6007,7.8566,,,,
1250,41.667,3.173,4.152,bbox,8.65,9.241,7.503,9.722,3.5876,6.5464,,,,
1251,41.7,4.277,4.217,bbox,8.65,9.241,7.503,9.722,3.574,7.9043,0.0495,,0.7509,
1252,41.733,4.288,4.228,bbox,8.65,9.241,7.503,9.722,3.57,7.9318,,,,
1253,41.767,4.251,4.251,bbox,8.65,9.241,7.579,9.722,3.5699,7.9477,,,,
1254,41.8,4.114,4.251,pose,8.65,9.241,7.579,9.722,3.5623,7.9565,0.4289,0.3605,0.724,0.7207
1255,41.833,4.294,4.277,bbox,8.65,9.241,7.623,9.722,3.5639,7.9679,,,,
1256,41.867,4.374,4.288,bbox,8.65,9.241,7.623,9.722,3.564,7.9801,,,,
1257,41.9,4.39,4.294,bbox,8.65,9.241,7.623,9.722,3.5653,7.9847,0.1049,,0.5169,
1258,41.933,4.384,4.374,bbox,8.65,9.241,7.655,9.722,3.5696,7.9859,,,,
1259,41.967,4.373,4.374,bbox,8.65,9.241,7.655,9.722,3.5694,7.9861,,,,
1260,42.0,4.38,4.38,bbox,8.65,9.241,7.655,9.722,3.5701,7.9842,0.1129,,0.483,
1261,42.033,4.375,4.38,bbox,8.65,9.241,7.655,9.722,3.5696,7.9797,,,,
1262,42.067,4.382,4.38,bbox,8.65,9.241,7.655,9.722,3.5688,7.9716,,,,
1263,42.1,4.415,4.38,bbox,8.65,9.241,7.655,9.722,3.5692,7.9653,0.3984,,0.6611,
1264,42.133,4.412,4.382,bbox,8.65,9.241,7.655,9.722,3.5658,7.9508,,,,
1265,42.167,4.426,4.412,bbox,8.65,9.241,7.655,9.722,3.5668,7.9439,,,,
1266,42.2,4.337,4.412,bbox,8.65,9.241,7.655,9.722,3.5692,7.9271,0.4305,,0.7003,
1267,42.233,4.244,4.412,bbox,8.65,9.241,7.655,9.758,3.5751,7.91,,,,
1268,42.267,4.317,4.337,bbox,8.65,9.241,7.655,9.758,3.5794,7.8888,,,,
1269,42.3,5.304,4.337,pose,8.65,9.241,7.655,9.792,3.5802,7.857,0.4275,0.4479,0.7071,0.3544
1270,42.333,1.864,4.317,bbox,8.65,9.241,7.655,9.792,6.5598,7.8362,,,,
1271,42.367,1.815,4.244,bbox,8.65,9.241,7.655,9.845,6.5747,7.8135,,,,
1272,42.4,3.148,3.148,pose,8.65,9.391,7.655,9.845,6.5766,7.8,0.4531,0.5364,-1.0622,0.6924
1273,42.433,1.804,1.864,bbox,8.65,9.391,7.655,9.889,6.5877,7.7941,,,,
1274,42.467,1.744,1.815,bbox,8.65,9.391,7.655,9.889,6.6001,7.7669,,,,
1275,42.5,1.721,1.804,bbox,8.65,9.391,7.655,9.889,6.6104,7.7379,0.0047,,0.2242,
1276,42.533,1.744,1.744,bbox,8.65,9.432,7.655,9.935,6.6027,7.718,,,,
1277,42.567,1.709,1.744,bbox,8.65,9.432,7.655,9.935,6.5998,7.708,,,,
1278,42.6,1.709,1.721,bbox,8.65,9.432,7.655,9.984,6.5927,7.6714,0.0156,,0.1648,
1279,42.633,1.672,1.709,bbox,8.65,9.432,7.655,9.984,6.5938,7.6487,,,,
1280,42.667,1.644,1.709,bbox,8.65,9.432,7.655,10.031,6.605,7.6295,,,,
1281,42.7,1.637,1.672,bbox,8.65,9.432,7.655,10.031,6.5967,7.6176,,0.2432,,0.6856
1282,42.733,1.643,1.644,bbox,8.65,9.432,7.655,10.073,6.5864,7.6098,,,,
1283,42.767,1.66,1.644,bbox,8.65,9.432,7.655,10.073,6.5785,7.6087,,,,
1284,42.8,1.682,1.644,bbox,8.65,9.432,7.655,10.073,6.5763,7.6103,0.0544,,-1.0922,
1285,42.833,1.703,1.66,bbox,8.65,9.432,7.655,10.073,6.5564,7.6019,,,,
1286,42.867,1.67,1.67,bbox,8.65,9.432,7.655,10.073,6.5842,7.5755,,,,
1287,42.9,1.635,1.67,bbox,8.65,9.432,7.655,10.073,6.6105,7.5588,,0.2025,,0.6304
1288,42.933,4.02,1.682,bbox,8.65,9.432,7.655,10.127,3.5461,7.5544,,,,
1289,42.967,4.016,1.703,bbox,8.694,9.432,7.655,10.127,3.5466,7.5503,,,,
1290,43.0,4.029,4.016,pose,8.844,9.432,7.655,10.127,3.5448,7.5445,0.4229,0.1822,0.6963,0.6969
1291,43.033,3.992,4.016,bbox,8.844,9.432,7.655,10.127,3.546,7.5414,,,,
1292,43.067,3.992,4.016,bbox,8.844,9.432,7.655,10.158,3.551,7.5391,,,,
1293,43.1,4.053,4.016,pose,8.844,9.432,7.655,10.158,3.5504,7.5361,0.4169,0.156,0.6993,0.6929
1294,43.133,4.0,4.0,bbox,8.844,9.432,7.655,10.158,3.5525,7.5364,,,,
1295,43.167,3.996,3.996,bbox,8.844,9.432,7.655,10.158,3.5552,7.5312,,,,
1296,43.2,3.981,3.996,bbox,8.844,9.432,7.655,10.158,3.5539,7.5259,0.463,,0.689,
1297,43.233,3.992,3.996,bbox,8.844,9.432,7.655,10.158,3.5465,7.5222,,,,
1298,43.267,3.987,3.992,bbox,8.844,9.432,7.655,10.158,3.5472,7.5201,,,,
1299,43.3,,,,8.844,9.432,7.655,10.158,,,,,,
1300,43.333,4.01,3.992,bbox,8.844,9.432,7.655,10.158,3.5686,7.5153,,,,
1301,43.367,4.015,3.992,bbox,8.844,9.432,7.655,10.158,3.583,7.5142,,,,
1302,43.4,4.025,4.01,pose,8.844,9.432,7.655,10.158,3.5878,7.5017,0.6582,0.0469,0.6707,-0.1294
1303,43.433,3.998,4.01,bbox,8.844,9.468,7.655,10.188,3.614,7.4992,,,,
1304,43.467,3.947,4.01,bbox,8.844,9.468,7.655,10.188,3.6454,7.4943,,,,
1305,43.5,3.905,3.998,bbox,8.844,9.499,7.655,10.188,3.701,7.5086,0.8711,,0.6292,
1306,43.533,3.956,3.956,bbox,8.844,9.53,7.655,10.188,3.6817,7.5107,,,,
1307,43.567,3.904,3.947,bbox,8.844,9.567,7.655,10.188,3.7194,7.4573,,,,
1308,43.6,3.916,3.916,bbox,8.844,9.567,7.655,10.188,3.6982,7.4364,,0.0381,,1.563
1309,43.633,3.902,3.905,bbox,8.844,9.567,7.655,10.245,3.722,7.4097,,,,
1310,43.667,3.924,3.916,bbox,8.844,9.604,7.655,10.245,3.7381,7.407,,,,
1311,43.7,3.939,3.916,bbox,8.844,9.604,7.655,10.292,3.7431,7.3875,,,,
1312,43.733,3.889,3.916,bbox,8.844,9.604,7.655,10.292,3.7537,7.3473,,,,
1313,43.767,3.852,3.902,bbox,8.844,9.604,7.655,10.292,3.7679,7.3201,,,,
1314,43.8,3.841,3.889,bbox,8.844,9.639,7.655,10.355,3.7742,7.324,0.9574,,0.6042,
1315,43.833,3.793,3.852,bbox,8.844,9.639,7.655,10.355,3.775,7.3053,,,,
1316,43.867,3.674,3.841,bbox,8.844,9.639,7.655,10.355,3.809,7.2511,,,,
1317,43.9,3.539,3.793,bbox,8.844,9.639,7.655,10.397,3.8399,7.1892,0.8988,,0.6371,
1318,43.933,3.474,3.674,bbox,8.844,9.694,7.655,10.451,3.8704,7.194,,,,
1319,43.967,3.372,3.539,bbox,8.844,9.725,7.655,10.508,3.8944,7.129,,,,
1320,44.0,3.305,3.474,bbox,8.844,9.755,7.655,10.508,3.9017,7.0776,0.9089,,0.6498,
1321,44.033,3.329,3.372,bbox,8.844,9.755,7.655,10.573,3.9056,7.0103,,,,
1322,44.067,3.276,3.329,bbox,8.844,9.787,7.655,10.624,3.9077,6.9799,,,,
1323,44.1,3.264,3.305,bbox,8.844,9.787,7.655,10.692,3.9239,6.9397,,,,
1324,44.133,3.291,3.291,bbox,8.844,9.787,7.655,10.722,3.948,6.9332,,,,
1325,44.167,3.291,3.291,bbox,8.844,9.787,7.655,10.753,3.9845,6.9487,,,,
1326,44.2,3.18,3.276,bbox,8.844,9.833,7.655,10.753,3.9958,6.9581,,,,
1327,44.233,3.16,3.264,bbox,8.844,9.87,7.655,10.753,4.0158,6.9913,,,,
1328,44.267,3.131,3.18,bbox,8.844,9.87,7.655,10.753,4.0274,7.0095,,,,
1329,44.3,3.102,3.16,bbox,8.844,9.901,7.698,10.753,4.0361,7.0208,0.1464,,0.1663,
1330,44.333,3.089,3.131,bbox,8.844,9.901,7.698,10.753,4.0463,7.0277,,,,
1331,44.367,3.05,3.102,bbox,8.844,9.901,7.698,10.753,4.0774,7.0338,,,,
1332,44.4,3.072,3.089,bbox,8.844,9.931,7.734,10.753,4.0934,7.0527,0.8539,,0.6404,
1333,44.433,3.098,3.089,bbox,8.844,9.962,7.734,10.753,4.1082,7.0696,,,,
1334,44.467,3.14,3.089,bbox,8.844,9.962,7.734,10.753,4.1108,7.0817,,,,
1335,44.5,3.172,3.098,bbox,8.844,9.993,7.776,10.753,4.1169,7.073,0.8492,,0.5761,
1336,44.533,3.189,3.14,bbox,8.844,9.993,7.776,10.753,4.1368,7.0772,,,,
1337,44.567,3.181,3.172,bbox,8.844,9.993,7.776,10.753,4.1519,7.0794,,,,
1338,44.6,3.166,3.172,bbox,8.844,9.993,7.776,10.753,4.1605,7.0707,,,,
1339,44.633,3.115,3.172,bbox,8.844,10.037,7.776,10.753,4.173,7.0666,,,,
1340,44.667,3.087,3.166,bbox,8.844,10.037,7.776,10.753,4.1808,7.0649,,,,
1341,44.7,3.046,3.115,bbox,8.844,10.037,7.776,10.753,4.1875,7.0486,,,,
1342,44.733,3.014,3.087,bbox,8.844,10.037,7.776,10.753,4.1988,7.0457,,,,
1343,44.767,3.017,3.046,bbox,8.844,10.073,7.776,10.753,4.2279,7.0558,,,,
1344,44.8,3.006,3.017,bbox,8.844,10.073,7.776,10.753,4.2398,7.0448,0.6861,,0.6614,
1345,44.833,3.01,3.014,bbox,8.844,10.113,7.776,10.753,4.2489,7.029,,,,
1346,44.867,3.034,3.014,bbox,8.844,10.113,7.776,10.753,4.2497,7.0312,,,,
1347,44.9,3.037,3.017,bbox,8.844,10.113,7.776,10.792,4.2494,7.0136,,0.1193,,-0.154
1348,44.933,3.033,3.033,bbox,8.844,10.113,7.776,10.792,4.2555,7.0083,,,,
1349,44.967,3.013,3.033,bbox,8.844,10.113,7.776,10.792,4.2631,7.0059,,,,
1350,45.0,3.028,3.033,bbox,8.844,10.113,7.776,10.792,4.282,7.0111,,,,
1351,45.033,2.985,3.028,bbox,8.844,10.148,7.776,10.792,4.3119,7.0042,,,,
1352,45.067,2.979,3.013,bbox,8.844,10.148,7.776,10.792,4.3228,7.0116,,,,
1353,45.1,3.011,3.011,bbox,8.844,10.197,7.776,10.792,4.3519,7.0426,,,,
1354,45.133,3.039,3.011,bbox,8.844,10.197,7.776,10.792,4.3924,7.065,,,,
1355,45.167,3.003,3.003,bbox,8.844,10.237,7.776,10.792,4.4891,7.0753,,,,
1356,45.2,3.022,3.011,bbox,8.844,10.277,7.81,10.792,4.5806,7.0809,,,,
1357,45.233,2.986,3.011,bbox,8.844,10.374,7.81,10.792,4.621,7.0805,,,,
1358,45.267,2.835,3.003,bbox,8.844,10.466,7.81,10.792,4.6848,7.0656,,,,
1359,45.3,2.696,2.986,bbox,8.844,10.506,7.81,10.792,4.7419,7.0129,0.575,,-0.0114,
1360,45.333,2.586,2.835,bbox,8.844,10.57,7.81,10.792,4.8099,6.9841,,,,
1361,45.367,2.572,2.696,bbox,8.844,10.627,7.81,10.844,4.8489,6.9621,,,,
1362,45.4,,,,8.844,10.627,7.81,10.844,,,,,,
1363,45.433,,,,8.844,10.627,7.81,10.844,,,,,,
1364,45.467,,,,8.844,10.627,7.81,10.844,,,,,,
1365,45.5,2.387,2.586,bbox,8.844,10.695,7.81,10.844,4.9909,6.8265,,,,
1366,45.533,2.371,2.572,bbox,8.844,10.734,7.81,10.895,4.9713,6.8115,,,,
1367,45.567,2.452,2.452,bbox,8.844,10.734,7.81,11.03,4.8637,6.8122,,,,
1368,45.6,,,,8.844,10.734,7.81,11.03,,,,,,
1369,45.633,,,,8.844,10.734,7.81,11.03,,,,,,
1370,45.667,1.917,2.387,bbox,8.844,10.734,7.81,11.03,4.8006,6.3637,,,,
1371,45.7,,,,8.844,10.734,7.81,11.03,,,,,,
1372,45.733,,,,8.844,10.734,7.81,11.03,,,,,,
1373,45.767,2.505,2.387,bbox,8.844,10.734,7.81,11.03,4.655,6.8282,,,,
1374,45.8,0.817,2.371,pose,8.892,10.734,7.81,11.03,4.5976,6.7702,0.7414,0.2612,0.3116,0.2567
1375,45.833,,,,8.892,10.734,7.81,11.03,,,,,,
1376,45.867,2.319,2.319,bbox,9.038,10.734,7.81,11.087,4.6302,6.6354,,,,
1377,45.9,2.124,2.124,bbox,9.038,10.734,7.81,11.221,4.672,6.496,,,,
1378,45.933,1.974,2.124,bbox,9.038,10.734,7.81,11.221,4.686,6.4526,,,,
1379,45.967,1.984,1.984,bbox,9.038,10.734,7.81,11.361,4.6653,6.3887,,,,
1380,46.0,1.967,1.984,bbox,9.038,10.734,7.81,11.404,4.6155,6.3198,,,,
1381,46.033,2.028,1.984,bbox,9.038,10.734,7.81,11.468,4.5255,6.2636,,,,
1382,46.067,2.303,1.984,bbox,9.077,10.734,7.81,11.468,4.4388,6.3724,,,,
1383,46.1,2.477,2.028,bbox,9.167,10.734,7.81,11.468,4.3486,6.4182,0.0607,,-0.2852,
1384,46.133,2.375,2.303,bbox,9.254,10.734,7.81,11.537,4.2468,6.2662,,,,
1385,46.167,2.38,2.375,bbox,9.344,10.734,7.81,11.59,4.1812,6.2647,,,,
1386,46.2,2.469,2.38,bbox,9.446,10.734,7.81,11.59,4.0698,6.277,0.1806,,0.5426,
1387,46.233,,,,9.446,10.734,7.81,11.59,,,,,,
1388,46.267,2.754,2.469,bbox,9.512,10.734,7.81,11.59,3.9154,6.3346,,,,
1389,46.3,2.956,2.469,bbox,9.623,10.734,7.81,11.59,3.8301,6.3459,,,,
1390,46.333,3.046,2.754,bbox,9.773,10.734,7.878,11.59,3.7287,6.3655,,,,
1391,46.367,3.238,2.956,bbox,9.858,10.734,7.878,11.59,3.632,6.3874,,,,
1392,46.4,3.094,3.046,bbox,9.96,10.734,7.909,11.59,3.4797,6.3802,,,,
1393,46.433,3.236,3.094,bbox,10.056,10.734,7.909,11.59,3.4078,6.3852,,,,
1394,46.467,3.028,3.094,bbox,10.206,10.734,7.909,11.59,3.3561,6.1541,,,,
1395,46.5,3.473,3.236,bbox,10.278,10.734,7.909,11.59,3.3005,6.3536,,,,
1396,46.533,3.614,3.236,bbox,10.33,10.734,7.909,11.59,3.2517,6.3848,,,,
1397,46.567,3.854,3.473,bbox,10.385,10.734,7.909,11.59,3.1127,6.3928,,,,
1398,46.6,4.028,3.614,bbox,10.434,10.734,7.909,11.59,3.0784,6.4108,,,,
1399,46.633,4.023,3.854,bbox,10.573,10.734,7.909,11.59,3.0795,6.4187,,,,
1400,46.667,3.779,3.854,bbox,10.606,10.734,7.909,11.59,3.0712,6.2145,,,,
1401,46.7,3.74,3.854,bbox,10.606,10.734,7.909,11.59,3.0721,6.2033,0.2148,,0.7661,
1402,46.733,3.847,3.847,bbox,10.606,10.734,7.909,11.623,3.0901,6.3326,,,,
1403,46.767,3.753,3.779,bbox,10.606,10.734,7.909,11.623,3.1166,6.3358,,,,
1404,46.8,3.763,3.763,bbox,10.606,10.734,7.909,11.623,3.1325,6.329,,,,
1405,46.833,3.663,3.753,bbox,10.606,10.771,7.909,11.623,3.1587,6.3136,,,,
1406,46.867,3.464,3.753,bbox,10.606,10.771,7.909,11.623,3.1757,6.2758,,,,
1407,46.9,3.349,3.663,bbox,10.606,10.813,7.909,11.623,3.1982,6.2699,,,,
1408,46.933,3.262,3.464,bbox,10.606,10.813,7.909,11.677,3.2233,6.2789,,,,
1409,46.967,3.172,3.349,bbox,10.606,10.853,7.909,11.677,3.2588,6.2401,,,,
1410,47.0,3.157,3.262,bbox,10.606,10.853,7.909,11.677,3.2961,6.2705,0.5962,,0.5765,
1411,47.033,3.198,3.198,bbox,10.606,10.913,7.909,11.677,3.3258,6.2557,,,,
1412,47.067,3.166,3.172,bbox,10.606,10.95,7.909,11.677,3.3677,6.2596,,,,
1413,47.1,3.14,3.166,bbox,10.606,10.95,7.909,11.677,3.4069,6.2779,0.002,,0.1998,
1414,47.133,3.148,3.157,bbox,10.606,11.022,7.909,11.677,3.4324,6.2971,,,,
1415,47.167,3.202,3.166,bbox,10.606,11.061,7.909,11.677,3.4616,6.2779,,,,
1416,47.2,3.147,3.148,bbox,10.606,11.061,7.909,11.677,3.4938,6.3076,0.0265,,-0.0027,
1417,47.233,3.113,3.147,bbox,10.606,11.116,7.909,11.677,3.5297,6.395,,,,
1418,47.267,3.141,3.147,bbox,10.606,11.148,7.909,11.677,3.5432,6.3762,,,,
1419,47.3,3.134,3.141,bbox,10.606,11.184,8.006,11.677,3.5628,6.3905,0.3054,,0.2303,
1420,47.333,3.135,3.135,bbox,10.606,11.184,8.006,11.677,3.5878,6.4254,,,,
1421,47.367,3.145,3.135,bbox,10.606,11.217,8.006,11.677,3.6118,6.4759,,,,
1422,47.4,2.732,3.135,pose,10.606,11.217,8.056,11.677,3.6294,6.5061,0.0237,0.3027,-0.2208,0.5539
1423,47.433,3.119,3.134,bbox,10.606,11.266,8.106,11.677,3.649,6.5058,,,,
1424,47.467,3.041,3.119,bbox,10.606,11.266,8.106,11.677,3.6635,6.5398,,,,
1425,47.5,3.028,3.041,bbox,10.606,11.303,8.136,11.677,3.6818,6.5919,0.511,,0.179,
1426,47.533,3.041,3.041,bbox,10.606,11.303,8.17,11.677,3.6984,6.6156,,,,
1427,47.567,3.123,3.041,bbox,10.606,11.336,8.222,11.677,3.7148,6.676,,,,
1428,47.6,3.191,3.041,bbox,10.606,11.336,8.222,11.677,3.7325,6.7137,0.3844,,0.1805,
1429,47.633,3.24,3.123,bbox,10.606,11.369,8.306,11.677,3.7385,6.7732,,,,
1430,47.667,3.323,3.191,bbox,10.606,11.369,8.344,11.677,3.769,6.8537,,,,
1431,47.7,3.389,3.24,bbox,10.606,11.369,8.403,11.677,3.7821,6.9134,0.0585,,0.018,
1432,47.733,3.409,3.323,bbox,10.606,11.423,8.484,11.677,3.7925,6.9806,,,,
1433,47.767,3.421,3.389,bbox,10.606,11.423,8.544,11.677,3.8084,7.0285,,,,
1434,47.8,3.533,3.409,bbox,10.606,11.423,8.611,11.677,3.8166,7.0828,0.7032,,0.4204,
1435,47.833,3.524,3.421,bbox,10.606,11.463,8.659,11.677,3.8209,7.1225,,,,
1436,47.867,3.48,3.48,bbox,10.606,11.463,8.713,11.677,3.8257,7.1459,,,,
1437,47.9,3.414,3.48,bbox,10.606,11.463,8.753,11.677,3.8376,7.1725,0.884,,0.6479,
1438,47.933,3.375,3.48,bbox,10.606,11.463,8.753,11.677,3.8603,7.2259,,,,
1439,47.967,3.452,3.452,bbox,10.606,11.463,8.803,11.677,3.8913,7.2672,,,,
1440,48.0,3.373,3.414,pose,10.606,11.515,8.856,11.677,3.9052,7.324,0.8282,0.0823,0.6745,-0.0797
1441,48.033,3.615,3.414,bbox,10.606,11.546,8.897,11.677,3.9143,7.3398,,,,
1442,48.067,3.718,3.452,bbox,10.606,11.546,8.954,11.677,3.9139,7.416,,,,
1443,48.1,,,,10.606,11.546,8.954,11.677,,,,,,
1444,48.133,3.753,3.615,bbox,10.606,11.546,8.954,11.677,3.9168,7.4012,,,,
1445,48.167,3.769,3.718,bbox,10.606,11.546,9.031,11.677,3.9273,7.4322,,,,
1446,48.2,3.789,3.753,bbox,10.606,11.546,9.031,11.677,3.9353,7.468,0.575,,0.6712,
1447,48.233,3.864,3.769,bbox,10.606,11.582,9.062,11.677,3.9437,7.5355,,,,
1448,48.267,3.875,3.789,bbox,10.606,11.582,9.098,11.677,3.9469,7.5563,,,,
1449,48.3,3.616,3.789,pose,10.606,11.582,9.166,11.677,3.9507,7.5557,0.8274,0.0842,0.6421,-0.1247
1450,48.333,3.848,3.848,bbox,10.606,11.582,9.166,11.677,3.9521,7.5633,,,,
1451,48.367,3.79,3.848,bbox,10.606,11.582,9.166,11.677,3.959,7.5444,,,,
1452,48.4,3.725,3.79,bbox,10.606,11.582,9.166,11.677,3.9719,7.515,0.7714,,0.6458,
1453,48.433,3.706,3.725,bbox,10.606,11.613,9.166,11.677,3.9725,7.4927,,,,
1454,48.467,3.704,3.725,bbox,10.606,11.613,9.166,11.677,3.9705,7.4883,,,,
1455,48.5,3.743,3.725,bbox,10.606,11.613,9.166,11.72,3.9889,7.4862,0.7585,,0.6039,
1456,48.533,3.55,3.706,bbox,10.606,11.613,9.166,11.72,3.9929,7.4377,,,,
1457,48.567,3.698,3.704,bbox,10.606,11.613,9.166,11.72,3.9968,7.4484,,,,
1458,48.6,3.457,3.698,bbox,10.606,11.647,9.166,11.764,4.0036,7.4017,0.7659,,0.5986,
1459,48.633,3.485,3.55,bbox,10.606,11.647,9.166,11.764,4.0046,7.3912,,,,
1460,48.667,3.534,3.534,bbox,10.606,11.647,9.166,11.811,4.0138,7.371,,,,
1461,48.7,3.606,3.534,bbox,10.606,11.647,9.166,11.811,4.0344,7.3935,0.0606,,0.4348,
1462,48.733,3.412,3.485,bbox,10.606,11.647,9.166,11.811,4.0587,7.3799,,,,
1463,48.767,3.405,3.485,bbox,10.606,11.689,9.166,11.811,4.0796,7.3271,,,,
1464,48.8,3.255,3.412,bbox,10.606,11.689,9.166,11.842,4.0894,7.2909,0.6418,,0.657,
1465,48.833,3.219,3.405,bbox,10.606,11.734,9.166,11.886,4.0885,7.2588,,,,
1466,48.867,3.154,3.255,bbox,10.606,11.734,9.166,11.922,4.0963,7.2139,,,,
1467,48.9,3.107,3.219,bbox,10.606,11.734,9.166,11.954,4.1096,7.1632,0.5308,,0.5798,
1468,48.933,3.084,3.154,bbox,10.606,11.734,9.166,11.999,4.1209,7.1312,,,,
1469,48.967,3.075,3.107,bbox,10.606,11.764,9.166,12.049,4.1317,7.0916,,,,
1470,49.0,3.043,3.084,bbox,10.606,11.764,9.166,12.081,4.1361,7.0314,0.6234,,0.5744,
1471,49.033,3.006,3.075,bbox,10.606,11.764,9.166,12.121,4.1495,7.009,,,,
1472,49.067,2.977,3.043,bbox,10.606,11.764,9.166,12.181,4.1637,6.9927,,,,
1473,49.1,2.986,3.006,bbox,10.606,11.804,9.166,12.181,4.1749,6.9882,0.5672,,0.5584,
1474,49.133,3.026,3.006,bbox,10.606,11.804,9.166,12.181,4.1962,7.0095,,,,
1475,49.167,2.959,2.986,bbox,10.606,11.804,9.166,12.181,4.2349,7.0327,,,,
1476,49.2,2.941,2.977,bbox,10.606,11.851,9.166,12.181,4.2635,7.0531,0.1,,-0.1577,
1477,49.233,2.888,2.959,bbox,10.606,11.889,9.166,12.181,4.2999,7.0775,,,,
1478,49.267,2.799,2.941,bbox,10.606,11.889,9.166,12.181,4.373,7.1071,,,,
1479,49.3,2.699,2.888,bbox,10.606,11.954,9.212,12.181,4.4217,7.1276,,,,
1480,49.333,2.672,2.799,bbox,10.606,12.027,9.212,12.181,4.4574,7.1585,,,,
1481,49.367,2.625,2.699,bbox,10.606,12.076,9.262,12.181,4.4893,7.1668,,,,
1482,49.4,2.63,2.672,bbox,10.606,12.112,9.293,12.181,4.5078,7.1691,,,,
1483,49.433,2.618,2.63,bbox,10.606,12.144,9.293,12.181,4.5132,7.1534,,,,
1484,49.467,2.581,2.625,bbox,10.606,12.144,9.293,12.181,4.5135,7.1326,,,,
1485,49.5,2.552,2.618,bbox,10.606,12.144,9.293,12.181,4.51,7.106,0.3827,,0.287,
1486,49.533,2.547,2.581,bbox,10.606,12.144,9.293,12.181,4.5093,7.0932,,,,
1487,49.567,,,,10.606,12.144,9.293,12.181,,,,,,
1488,49.6,2.704,2.581,pose,10.606,12.144,9.293,12.234,4.5108,7.02,0.0383,0.0603,0.0826,1.0154
1489,49.633,2.542,2.552,bbox,10.606,12.144,9.293,12.234,4.5142,7.0117,,,,
1490,49.667,2.422,2.547,bbox,10.606,12.144,9.293,12.32,4.5084,6.9804,,,,
1491,49.7,,,,10.606,12.144,9.293,12.32,,,,,,
1492,49.733,,,,10.606,12.144,9.293,12.32,,,,,,
1493,49.767,2.627,2.547,bbox,10.606,12.144,9.293,12.32,4.4804,6.8932,,,,
1494,49.8,2.437,2.542,pose,10.606,12.144,9.293,12.359,4.4728,6.8897,0.0476,0.2096,-0.0269,0.3641
1495,49.833,2.643,2.542,bbox,10.606,12.144,9.293,12.445,4.4598,6.8948,,,,
1496,49.867,2.513,2.513,bbox,10.606,12.144,9.293,12.445,4.455,6.9126,,,,
1497,49.9,2.465,2.513,bbox,10.606,12.144,9.293,12.445,4.4515,6.9468,0.0321,,0.0713,
1498,49.933,2.534,2.513,bbox,10.641,12.144,9.293,12.445,4.4453,6.988,,,,
1499,49.967,2.563,2.534,bbox,10.641,12.144,9.345,12.445,4.4265,7.0216,,,,
